,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
193,Instant Pot Picadillo,https://www.skinnytaste.com/instant-pot-picadillo/,"['1-1/2\xa0lb 93% lean ground beef', '1/2 large chopped onion', '2 cloves garlic minced', '1 tomato chopped', '1 teaspoon kosher salt', '1/2 red bell pepper finely chopped', '2 tbsp cilantro', '4 oz (1/2 can) tomato sauce (I like Goya)', '1 tsp ground cumin', '1-2 bay leaf', '2 tbsp alcaparrado (capers or green olives would work too)']",207.0,5.0,25.0,8.5
194,"Italian Pulled Pork Ragu (Instant Pot, Slow Cooker, Stove)",https://www.skinnytaste.com/italian-pulled-pork-ragu-instant-pot-slow-cooker-stove/,"['18 oz pork tenderloin', '1 teaspoon kosher salt', 'black pepper to taste', '1 tsp olive oil', '5 cloves garlic smashed with the side of a knife', '1 (28 oz can) crushed tomatoes (I love Tuttorosso)', '1 small jar roasted red peppers drained (7 oz jar)', '2 sprigs fresh thyme', '2 bay leaves', '1 tbsp chopped fresh parsley divided']",93.0,6.5,11.0,1.5
195,Chicken Enchiladas,https://www.skinnytaste.com/chicken-enchiladas/,"['2 garlic cloves minced', '1-2 tbsp chipotle chilis in adobo sauce', '1-1/2 cups tomato sauce', '1/2 tsp chipotle chili powder', '1/2 tsp ground cumin', '3/4 cup reduced sodium chicken broth', 'kosher salt and fresh pepper to taste', '1 tsp vegetable oil', '8.5 oz (2 breast halves) cooked shredded chicken breast', '1 cup diced onion', '2 large clove garlic minced', '1/4 cup cilantro', 'kosher salt', '1 tsp cumin', '1/2 tsp dried oregano', '1 tsp chipotle chili powder', '1/3 cup chicken broth', '1/2 cup tomato sauce', '8 (7-inch) low-carb whole wheat flour tortillas (la tortilla factory )', '1 cup shredded low fat Mexican cheese', 'non-stick cooking spray', '2 tbsp chopped scallions or cilantro for topping']",194.0,21.0,18.0,8.0
196,Cheesy Baked Penne with Roasted Veggies,https://www.skinnytaste.com/cheesy-baked-penne-with-roasted-veggies/,"['olive oil spray', '1 red bell pepper cored and cut into 1-inch pieces', '1 medium (8-ounce) zucchini quartered lengthwise and cut into 1-inch cubes', '1 medium (8 oz) fennel bulb ends removed and cut into 1-inch pieces', '1 cup asparagus cut into 1-inch pieces', '1/2 medium red onion peeled and sliced into 1-inch pieces', '6 cloves garlic peeled and slightly smashed', '1 tbsp balsamic vinegar', '1 tbsp extra-virgin olive oil', '1/2 teaspoon kosher salt', 'freshly ground black pepper', '1/2 tsp dried oregano', '1/2 tsp dried basil', '12 oz Delallo Gluten-Free Penne', '8 oz part-skim ricotta', '1/4 cup chopped fresh parsley', '1/2 cup grated Pecorino Romano', '8 oz part-skim mozzarella shredded', '1 (25.25 oz) jar marinara sauce (we love Delallo Pomodoro)']",359.0,47.0,19.0,12.0
197,Sheet Pan Teriyaki Salmon and Vegetables,https://www.skinnytaste.com/sheet-pan-teriyaki-salmon-and-vegetables/,"['2 cups (bite-size) broccoli florets', '10 mini sweet rainbow peppers seeded and halved', '1 tablespoon sesame oil', '¼ teaspoon kosher salt', 'Freshly ground black pepper to taste', '2 (4 ounce) wild salmon filets', '1 teaspoon sesame oil', '1 garlic clove grated', '½ teaspoon grated ginger', '2 tablespoons reduced sodium soy sauce (or gluten-free for gf diets)', '1 teaspoon unseasoned rice vinegar', '1 teaspoon brown sugar', '½ teaspoon toasted sesame seeds', '1 large scallion chopped']",326.0,17.0,27.0,17.0
198,Baked Ziti with Spinach,https://www.skinnytaste.com/low-fat-baked-ziti-with-spinach/,"['12 oz uncooked ziti (wheat or gluten-free)', '28 oz crushed tomatoes (I recommend: Tuttorosso)', '1 tsp olive oil', '3 cloves garlic minced', '10 oz package frozen spinach thawed', '1 tsp oregano', '2 tbsp chopped fresh basil', 'kosher salt and fresh pepper to taste', '8 oz fat-free ricotta', '1/4 cup grated Parmesan cheese', '2 cups (8 oz) shredded part skim mozzarella (I recommend: Polly-O)', 'olive oil cooking spray (I used my Misto)']",296.0,44.0,16.0,7.0
199,Slow Cooker Moroccan Chicken & Olive Tagine,https://www.skinnytaste.com/slow-cooker-moroccan-chicken-olive-tagine/,[],399.0,24.0,46.0,13.0
200,Leftover Turkey Tacos with Brussels Sprout Slaw,https://www.skinnytaste.com/leftover-turkey-tacos-with-brussels-sprout-slaw/,"['1/2 tablespoon extra-virgin olive oil', '2 teaspoons lemon juice', 'Kosher salt', 'Freshly ground black pepper to taste', '8 medium Brussels sprouts thinly sliced (about 2 cups if using pre-shredded)', '1/4 cup red onion thinly sliced', '8 corn tortillas', '12 ounces leftover cooked skinless turkey shredded and warmed', '8 tablespoons leftover cranberry pear sauce']",235.0,30.0,21.5,5.0
201,Crock Pot Chicken Enchilada Soup,https://www.skinnytaste.com/crock-pot-chicken-enchilada-soup/,"['2 tsp olive oil', '1/2 cup onion chopped', '3 cloves garlic minced', '3 cups less sodium chicken broth', '8 oz can tomato sauce', '1-2 tsp chipotle chili in adobo sauce (or more to taste)', '1/4 cup chopped cilantro (plus more for garnish)', '\xa015 oz can black beans rinsed and drained', '14.5 oz can petite diced tomatoes', '2 cups frozen corn', '1 tsp cumin', '1/2 tsp dried oregano', '2 skinless chicken breasts (16 oz total)', '3/4 cup shredded part skim cheddar cheese', '1/4 cup chopped scallions', '1/4 cup chopped cilantro', '4 oz (1 small) haas avocado diced', '6 tbsp reduced fat sour cream optional']",333.0,35.0,30.0,10.0
202,"Turkey Meatball Stroganoff (Instant Pot, Slow Cooker or Stove Top)",https://www.skinnytaste.com/turkey-meatball-stroganoff-instant-pot-slow-cooker-or-stove-top/,[],310.0,14.5,27.5,16.0
203,"Arugula Salad with Crispy Proscuitto, Parmesan and Fried Eggs",https://www.skinnytaste.com/arugula-salad-with-crispy-proscuitto-parmesan-and-fried-eggs/,"['2 ounces sliced proscuitto (4 slices)', '5 cups baby arugula', '1/4 cup shaved parmesan cheese', 'olive oil spray', '2 large eggs', 'fresh black pepper to taste', '2 tbsp minced shallots', '2 tbsp extra virgin olive oil', '1 tbsp sherry vinegar', '2 tsp Dijon mustard', '1/4 tsp honey']",344.0,8.0,18.5,24.0
204,Giant Turkey Meatball Parmesan,https://www.skinnytaste.com/giant-turkey-meatball-parmesan/,"['1 lb 93% lean ground turkey', '1/3 cup seasoned breadcrumbs (Can substitute gluten-free breadcrumbs)', '3 tbsp grated pecorino romano cheese', '1 large egg', '1 clove crushed garlic', '2 tsp tomato paste', '1 tbsp fresh minced parsley', '1/2 teaspoon kosher salt', '1/3 cup Delallo Pomodoro Fresco Marinara', '1 oz (1/4 cup) shredded mozzarella cheese', 'grated parmesan optional for topping']",274.0,9.5,27.0,14.0
205,Maple Soy Glazed Salmon,https://www.skinnytaste.com/maple-soy-glazed-salmon/,"['3 tbsp pure maple syrup', '3 tbsp reduced sodium soy sauce (or gluten-free soy sauce)', '1 tbsp sriracha hot sauce', '1 clove garlic smashed', '4 (6 oz) wild salmon fillets skinless']",293.0,12.0,35.0,11.0
206,Turkey Taco Spaghetti Squash Boats,https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/,[],218.5,16.0,20.0,10.0
207,Skillet Lemon Chicken with Olives and Herbs,https://www.skinnytaste.com/skillet-lemon-chicken-with-olives-and-herbs/,"['1/2 tbsp extra virgin olive oil', '4 (8 oz) boneless chicken breasts', '1/2 tsp kosher salt', '2 teaspoons all purpose or gluten free flour', '2 cloves garlic crushed', '1/2 cup dry white wine', '1/4 cup lemon juice', '1 teaspoon lemon zest', '1 teaspoon chopped fresh thyme', '1 cup pitted chopped olives', '1 tbsp chopped fresh parsley', 'optional 4 thin lemon slices']",351.0,4.5,52.5,11.0
208,"Mini Bell Pepper Loaded Turkey ""Nachos""",https://www.skinnytaste.com/mini-bell-pepper-loaded-turkey-nachos/,"['olive oil spray', '1\xa0lb 93% lean ground turkey', '1 clove garlic minced', '1/4 onion minced', '1 tbsp chopped fresh cilantro or parsley', '1 tsp garlic powder', '1 tsp cumin powder', '1 tsp kosher salt', '1/4 cup tomato sauce', '1/4 cup chicken broth', '21 mini rainbow peppers halved and seeded (about 13 oz seeded)', '1 cup sharp shredded Cheddar cheese', '2 tbsp light sour cream thinned with 1 tbsp water', '2 tbsp sliced black olives', '1 jalapeno sliced thin (optional)', 'chopped cilantro for garnish']",187.0,6.5,18.0,11.0
209,Turmeric Roasted Sweet Potato and Macadamia Soup,https://www.skinnytaste.com/turmeric-roasted-sweet-potato-and-macadamia-soup/,"['2 medium red onions peeled and quartered', '2 pounds (1kg) orange sweet potatoes peeled and cut into chunks (about 6 1/2 cups)', '1 tablespoon extra-virgin olive oil', '1/2 teaspoon Kosher sea salt plus more to taste', '8 cups (1.9l) vegetable broth', '2 teaspoons minced fresh ginger', '1/2 teaspoon ground turmeric', 'Pinch of cayenne pepper plus more to taste', '1/4 cup (70g) unsalted macadamias', 'Fresh lime wedges to serve', '2 tablespoons finely chopped fresh cilantro to serve', '(Optional) chopped macadamias for garnish']",199.0,30.5,2.5,8.0
210,Roasted Brussels Sprouts and Cauliflower Soup,https://www.skinnytaste.com/roasted-brussels-sprouts-and-cauliflower-soup/,"['canola cooking spray', '16 oz cauliflower florets', '16 oz brussels sprouts halved', '2 tbsp olive oil', '1 teaspoon butter (or more oil for DF W30 V)', '1/2 cup chopped shallots', '3 1/2 cups vegetable broth', '3/4 teaspoon kosher salt', 'black pepper to taste']",173.0,22.0,6.5,8.0
211,"Italian Pulled Pork Ragu (Instant Pot, Slow Cooker, Stove)",https://www.skinnytaste.com/italian-pulled-pork-ragu-instant-pot-slow-cooker-stove/,"['18 oz pork tenderloin', '1 teaspoon kosher salt', 'black pepper to taste', '1 tsp olive oil', '5 cloves garlic smashed with the side of a knife', '1 (28 oz can) crushed tomatoes (I love Tuttorosso)', '1 small jar roasted red peppers drained (7 oz jar)', '2 sprigs fresh thyme', '2 bay leaves', '1 tbsp chopped fresh parsley divided']",93.0,6.5,11.0,1.5
212,Sheet Pan Teriyaki Salmon and Vegetables,https://www.skinnytaste.com/sheet-pan-teriyaki-salmon-and-vegetables/,"['2 cups (bite-size) broccoli florets', '10 mini sweet rainbow peppers seeded and halved', '1 tablespoon sesame oil', '¼ teaspoon kosher salt', 'Freshly ground black pepper to taste', '2 (4 ounce) wild salmon filets', '1 teaspoon sesame oil', '1 garlic clove grated', '½ teaspoon grated ginger', '2 tablespoons reduced sodium soy sauce (or gluten-free for gf diets)', '1 teaspoon unseasoned rice vinegar', '1 teaspoon brown sugar', '½ teaspoon toasted sesame seeds', '1 large scallion chopped']",326.0,17.0,27.0,17.0
213,Leftover Turkey Tacos with Brussels Sprout Slaw,https://www.skinnytaste.com/leftover-turkey-tacos-with-brussels-sprout-slaw/,"['1/2 tablespoon extra-virgin olive oil', '2 teaspoons lemon juice', 'Kosher salt', 'Freshly ground black pepper to taste', '8 medium Brussels sprouts thinly sliced (about 2 cups if using pre-shredded)', '1/4 cup red onion thinly sliced', '8 corn tortillas', '12 ounces leftover cooked skinless turkey shredded and warmed', '8 tablespoons leftover cranberry pear sauce']",235.0,30.0,21.5,5.0
214,"Arugula Salad with Crispy Proscuitto, Parmesan and Fried Eggs",https://www.skinnytaste.com/arugula-salad-with-crispy-proscuitto-parmesan-and-fried-eggs/,"['2 ounces sliced proscuitto (4 slices)', '5 cups baby arugula', '1/4 cup shaved parmesan cheese', 'olive oil spray', '2 large eggs', 'fresh black pepper to taste', '2 tbsp minced shallots', '2 tbsp extra virgin olive oil', '1 tbsp sherry vinegar', '2 tsp Dijon mustard', '1/4 tsp honey']",344.0,8.0,18.5,24.0
215,Turkey Taco Spaghetti Squash Boats,https://www.skinnytaste.com/turkey-taco-spaghetti-squash-boats/,[],218.5,16.0,20.0,10.0
216,Slow Cooker 3-Bean Turkey Chili,https://www.skinnytaste.com/crock-pot-3-bean-turkey-chili-3125-pts/,"['1.3 lb (20 oz) 99% lean\xa0ground turkey breast', '1 small onion chopped', '1 (28 oz) can diced tomatoes drained', '1 (16 oz) can tomato sauce', '1 (4.5 oz) can chopped chilies', '1 (15 oz) can chickpeas drained', '1 (15.5 oz) can black beans drained', '1 (15.5 oz) can small red beans drained', '2 tbsp chili powder', '1 tsp cumin', '1/2 cup chopped red onion', '1/2 cup chopped fresh cilantro for topping', 'optional toppings shredded cheddar avocado sour cream etc']",231.0,27.5,19.5,5.0
217,Tortilla Encrusted Chicken Tenders,https://www.skinnytaste.com/tortilla-encrusted-chicken-tenders/,[],331.0,22.0,34.0,11.0
218,Sheetpan Italian Chicken and Veggie Dinner,https://www.skinnytaste.com/sheetpan-italian-chicken-and-veggie-dinner/,"['1 teaspoon kosher salt', '1/2 teaspoon onion powder', '1/2 teaspoon dried oregano', '1/2 teaspoon dried basil', '1/4 teaspoon thyme', '1/2 teaspoon sugar (omit for Paleo and Whole 30)', '1/8 teaspoon black pepper', '1 clove crushed garlic', '3 tablespoons olive oil', '2 tablespoons red wine vinegar', 'cooking spray', '8 (4 oz each) boneless skinless chicken thighs trimmed of fat', '1/2 tsp kosher salt', '12 ounces zucchini diced into 1-inch pieces', '3 carrots peeled and diced into 1-inch pieces', '1 red bell pepper cut into 1-inch pieces', '1 yellow bell pepper cut into 1-inch pieces', '1 red onion cut into 1-inch pieces', 'chopped parsley for garnish']",429.0,15.5,46.5,20.0
219,Crispy Togarashi Chicken with Sesame Cucumber Relish,https://www.skinnytaste.com/crispy-togarashi-chicken-with-sesame-cucumber-relish/,"['2 tablespoons (unseasoned) rice vinegar', '1 teaspoon sugar', '1 teaspoon toasted sesame oil', '½ teaspoon grated ginger', '1 garlic clove grated or finely minced', '¼ teaspoon kosher salt', '1 large English cucumber seeded and diced', '3 tablespoons minced red onion', '1 tablespoon toasted sesame seeds', '1 pound (2) boneless skinless chicken breast cut lengthwise into thin cutlets', '2 tablespoons all-purpose flour', '1 large egg lightly beaten', '1 cup whole wheat panko breadcrumbs', '1 teaspoon Shichimi Togarashi (Japanese 7 Spice Blend)', '1/2 teaspoon kosher salt divided', 'Freshly ground black pepper to taste', '1 tablespoon toasted sesame seeds', 'olive oil spray', '4 teaspoons reduced sodium soy sauce']",278.0,21.0,29.0,8.0
220,Shrimp Scampi Tacos with Caesar Salad Slaw,https://www.skinnytaste.com/shrimp-scampi-tacos-with-caesar-salad-slaw/,"['5 tablespoons Skinny Creamy Caesar Dressing divided (recipe follows)', '1 tbsp unsalted butter', '1 tsp extra-virgin olive oil', '2 garlic cloves minced', '1 pound peeled and deveined jumbo shrimp tails removed', '1/4 teaspoon kosher salt', 'Freshly ground black pepper to taste', 'Pinch red pepper flakes', 'Juice from ½ a lemon', '2 tbsp chopped fresh Italian parsley', '8 corn tortillas', '8 romaine lettuce leaves thinly sliced', '2 ½ tablespoons freshly grated Parmesan cheese', '2 scallions chopped', '1/3 cup freshly grated Parmesan cheese', 'Juice from 1 lemon', '1 small garlic clove', '½ tablespoon Dijon mustard', '2 anchovy filets', '1 tablespoon extra-virgin olive oil', '5 tablespoons 0% fat Greek yogurt', '1/8 teaspoon kosher salt', 'Freshly ground black pepper to taste']",307.0,27.0,27.0,9.5
221,"Navy Bean, Bacon and Spinach Soup (Pressure Cooker, Slow Cooker or Stove Top)",https://www.skinnytaste.com/navy-bean-bacon-and-spinach-soup-pressure-cooker-slow-cooker-or-stove-top/,"['3 15 oz cans navy beans rinsed and drained', '4 slices center cut bacon chopped', '1 medium onion chopped', '1 large carrot chopped', '1 large celery stalk chopped', '2 tbsp tomato paste', '4 cups reduced sodium chicken broth', '2 bay leaves', '1 sprig fresh rosemary (I used a bouquet garni for tosing)', '3 cups baby spinach']",211.0,39.0,15.0,1.5
222,Noodle-less Butternut-Sausage Lasagna,https://www.skinnytaste.com/noodle-less-butternut-sausage-lasagna/,"['14 oz Italian chicken sausage casing removed (Al Fresco)', '1 tsp olive oil', '1/2 large onion chopped', '3 cloves garlic minced', '1 (28 oz can) crushed tomatoes (tuttorosso)', '2 tbsp chopped fresh basil', 'black pepper to taste', '1 large butternut peeled (3 lbs)', '1 cup part-skim ricotta', '1/4 cup Parmigiano Reggiano', '2 tbsp chopped parsley', '1 large egg', '16 oz (4 cups) shredded part-skim mozzarella cheese']",402.0,30.0,29.0,19.0
223,Stuffed Delicata Squash with Chicken Sausage-Mushroom Stuffing,https://www.skinnytaste.com/stuffed-delicata-squash-with-chicken-sausage-mushroom-stuffing/,"['3 small delicata squash (about 16 ounces each) halved and seeded', 'olive oil spray', '1/4 teaspoon kosher salt', '14 oz sweet Italian chicken sausage', '3/4 cup chopped onion', '3/4 cup chopped celery', '4 oz chopped fresh shiitake mushrooms', '1 sprig fresh thyme', '6 tbsp shredded parmesan cheese', 'chopped parsley for garnish']",240.0,30.5,15.0,8.0
224,Turkey Chili Taco Soup,https://www.skinnytaste.com/turkey-chili-taco-soup/,"['cooking spray', '1.3 lbs 99% lean ground turkey', '1 medium onion chopped', '1 bell pepper chopped', '10 oz can rotel tomatoes with green chilies', '15 oz canned or frozen corn drained', '15 oz no salt added kidney beans drained', '8 oz tomato sauce', '16 oz fat free refried beans', '1 packet low-sodium taco seasoning (or use homemade)', '2 1/2 cups less-sodium chicken broth']",225.0,31.5,22.0,2.0
225,Chicken Curry with Coconut Milk,https://www.skinnytaste.com/chicken-curry-with-coconut-milk-43-pts/,"['1/2 tbsp olive oil', '1/2 tsp roasted cumin', '1-1/2 tsp garam masala', '2 tsp curry powder', '1/2 onion minced', '5 cloves garlic minced', '1 large tomato chopped', '2 tbsp fresh cilantro chopped', '1/2 cup light coconut milk', '2/3 cup water', '8 oz (1 large potato) peeled and diced small', '6 skinless chicken thighs', 'kosher salt to taste']",213.0,12.0,24.0,7.0
226,Lentils and Rice with Eggs and Bacon,https://www.skinnytaste.com/lentil-and-rice-bowls-with-eggs-and-bacon/,"['1 cup chopped carrots', '1 1/2 cups small green lentils rinsed well', '4 cups low sodium chicken broth', '1 bay leaf', '1 cup water', '1/2 tsp olive oil', '3/4 cup diced tomato', '1/3 cup chopped scallion', '1 clove garlic minced', '7 1/2 cups cooked brown rice', '5 large hard boiled eggs chopped', '5 slices cooked center cut bacon', '2 tbsp scallion chopped', 'kosher salt to taste']",272.0,43.0,12.0,6.0
227,One-Pot Spaghetti Squash and Meat Sauce (Pressure Cooker and Slow Cooker),https://www.skinnytaste.com/one-pot-spaghetti-squash-and-meat-sauce-pressure-cooker-and-slow-cooker/,"['1 lb 93% ground beef', '1 small chopped onion', '3 cloves crushed garlic', '1 teaspoon kosher salt', 'black pepper to taste', '28 oz can crushed tomatoes (I LOVE Tuttorosso)', 'bay leaf', 'pecorino romano cheese rind (optional omit whole30)', '1 Large (4 lb) spaghetti squash (makes 6 1/2 cups cooked)', 'grated cheese for topping (optional omit whole30)']",210.0,21.0,19.5,6.0
228,One Skillet Chicken with Bacon and Green Beans,https://www.skinnytaste.com/one-skillet-chicken-with-bacon-and-green-beans/,"['4 strips center-cut bacon chopped', '1 pound boneless skinless chicken breasts cut lengthwise into thin cutlets', 'kosher salt', 'freshly ground black pepper', '2 tablespoons minced shallot', '2 cloves garlic minced', '¾ cup low-sodium chicken broth', '½ cup crisp white wine such as Sauvignon Blanc (use broth for Whole30 or Paleo)', '1 teaspoon chopped fresh thyme', '8 ounces French green beans']",211.0,7.0,29.0,5.0
229,Baked Potato Soup,https://www.skinnytaste.com/baked-potato-soup/,"['2 medium russet potatoes washed and dried', '1 small head of cauliflower \xa0(3 1/2 cups or 16 ounces) stem removed cut into florets', '1 1/2 cups fat free chicken broth', '1 1/2 cups 1% reduced-fat milk', 'salt and freshly cracked black pepper', '1/2 cup light sour cream', '10 tbsp reduced-fat shredded sharp cheddar cheese', '6 tbsp chopped chives divided', '3 slices bacon cooked and crumbled (you can use turkey bacon if you prefer)']",200.0,23.0,14.0,7.0
230,Late Summer Vegetable Enchilada Pie,https://www.skinnytaste.com/late-summer-vegetable-enchilada-pie/,"['1 1/2 (2 to 3) dried Ancho Chilies', '1 cup boiling water', '1 28 oz can whole tomatoes', '3/4 tsp kosher salt', 'black pepper to taste', '1 tbsp olive oil', '1 medium onion finely chopped', '2 garlic cloves minced', '2 jalapenos seeded and finely chopped', '2 tsp cumin', '1 lb zucchini diced 1/4-inch (4 cups)', '2 medium ears of corn kernels cut from cobb (1 1/2 cups)', '1 cup canned black or pinto beans drained and slightly smashed with fork', '1 tbsp fresh lime juice', '1/2 cup chopped cilantro plus more for garnish', '8 (6-inch) corn tortillas', '3 cups reduced fat Mexican blend cheese']",237.0,23.5,16.0,12.0
231,Blackened Chicken Fiesta Salad,https://www.skinnytaste.com/blackened-chicken-fiesta-salad/,[],516.0,40.0,60.0,13.5
232,Chilled Italian Shrimp and Tortellini Salad,https://www.skinnytaste.com/chilled-italian-shrimp-tortellini-pasta-salad/,"['8 1/2 oz Delallo ricotta spinach tortellini', '2 lbs jumbo shrimp peeled and deveined', '1/4 small red onion sliced thin', '2 stalks celery sliced', '1 oz capers', '1/4 cup sliced black olives', '2 tbsp fresh parsley chopped', '2 tbsp fresh basil chopped', '2 tablespoons olive oil', '1 small clove garlic minced', '1/2 tbsp red wine vinegar', 'Juice of 1 fresh lemon', '3/4 tsp kosher salt', 'fresh black pepper to taste']",366.0,29.0,37.0,3.0
233,French Bread Pizza Caprese,https://www.skinnytaste.com/french-bread-pizza-caprese/,"['8 oz whole wheat French bread baguette', '4 oz fresh mozzarella cheese sliced thin', '2 medium tomatoes sliced thin', '1 tbsp balsamic glaze', '1 tbsp fresh basil chopped']",253.0,33.0,12.0,9.0
234,Lobster Asparagus Chopped Salad,https://www.skinnytaste.com/lobster-asparagus-chopped-salad/,"['8 oz fresh cooked lobster chopped (from 2 1-1/4 lb lobsters)', '3 1/2 cups chopped asparagus', '4 teaspoons extra virgin olive oil', '2 tbsp fresh lemon juice', '1/4 tsp kosher salt', 'black pepper to taste', '1/2 cup cherry tomatoes quartered', '2 tbsp diced red onion', '1 basil leaf chopped']",247.0,14.0,27.0,10.5
235,Pressure Cooker Stewed Chicken with Corn (Pollo Guisado con Maiz),https://www.skinnytaste.com/pressure-cooker-stewed-chicken-with-corn-pollo-guisado-con-maiz/,"['8 skinless chicken drumsticks (28 oz)', '1/2 teaspoon kosher salt', '1/2 teaspoon garlic powder', '1 teaspoon olive oil', '1/2 medium onion chopped', '3 scallions chopped', '1 plum tomato diced', '1 garlic clove crushed', '1/4 cup chopped cilantro plus 1 tbsp for garnish', '8 oz can tomato sauce', '2 cups water', '1 tablespoon Chicken Better Than Bouillon', '1/2 teaspoon cumin', '2 corn on the cobb husked and halved']",315.0,18.0,42.0,10.0
236,"Salisbury Steak Meatballs (Instant Pot, Stove Top, Slow Cooker)",https://www.skinnytaste.com/salisbury-steak-meatballs-instant-pot-stove-top-slow-cooker/,"['2 tsp olive oil divided', '1/2 cup minced onions', '1/2 lb 93% lean ground beef', '1/2 lb 93% lean ground turkey', '1/3 cup whole wheat seasoned breadcrumbs', '1 large egg beaten', '2 tablespoons tomato paste divided', 'kosher salt', 'pinch black pepper', '1 tbsp all-purpose flour', '1 tsp red wine vinegar', '2 tsp Worcestershire sauce to taste', '1/4 tsp mustard powder', '5 oz sliced mushrooms', '1 1/4 cup reduced sodium beef broth', 'chopped parsley for garnish (optional)']",271.0,12.0,28.0,12.0
237,"Prosciutto, Mozzarella and Fig Salad with Arugula",https://www.skinnytaste.com/prosciutto-mozzarella-and-fig-salad-with-arugula/,"['1 tbsp extra virgin olive oil', '1 tbsp balsamic vinegar', '1/2 tbsp fresh squeezed lemon juice', '1/8 tsp kosher salt', 'fresh black pepper to taste', '5 cups baby arugula', '4 ripe figs quartered', '4 oz fresh mozzarella sliced and torn into pieces', '2 oz thin sliced proscuitto torn into pieces', '8 to 10 small fresh basil leaves']",196.0,12.0,10.0,12.5
238,Cheeseburger Salad,https://www.skinnytaste.com/cheeseburger-salad/,"['1 pound 93% lean ground beef', '¼ teaspoon kosher salt', 'Freshly ground black pepper to taste', '4 cups chopped romaine lettuce', '4 dill pickle spears chopped', '1/2 small red onion sliced into rings', '4 ounce avocado cubed (from 1 small haas)', '1 cup cherry tomatoes halved', '1/4 cup reduced-fat shredded cheddar cheese', '1/4 cup light mayonnaise', '1 teaspoon mustard', '1 teaspoon dill pickle juice', '4 teaspoons ketchup (sugar free for Keto)', '1/4 teaspoon onion powder', '1/4 teaspoon garlic powder', '1/4 teaspoon paprika']",314.0,10.0,28.0,19.0
239,Slow-Cooker Banh Mi Rice Bowls,https://www.skinnytaste.com/slow-cooker-banh-mi-rice-bowls/,"['1 pound pork tenderloin', '1/4 teaspoon kosher salt', '1/8 teaspoon freshly ground pepper', '3 cloves crushed garlic', '1 jalapeno sliced', '1/4 cup reduced sodium soy sauce*', '1 tablespoon brown sugar', '6 tablespoons distilled white vinegar', '1/4 cup sugar', '1/4 teaspoon kosher salt', '1 cup shredded carrots', '2 radishes cut into matchsticks', '3 cups cooked brown rice', '1 cup shredded red cabbage', '1 cup thinly sliced English cucumbers (about ½ small)', '1 small jalapeno thinly sliced', '1/4 cup cilantro leaves']",353.0,46.0,29.0,5.5
240,Barbacoa Beef (Pressure Cooker or Instant Pot),https://www.skinnytaste.com/barbacoa-beef/,"['5 cloves garlic', '1/2 medium onion', '1 lime juice', '2-4 tbsp chiptoles in adobo sauce (to taste)', '1 tbsp ground cumin', '1 tbsp ground oregano', '1/2 tsp ground cloves', '1 cup water', '3 lbs beef eye of round or bottom round roast all fat trimmed', '2 1/2 teaspoons kosher salt', 'black pepper', '1 tsp oil', '3 bay leaves']",153.0,2.0,24.0,4.5
241,"Skillet Fish Fillet with Tomatoes, White Wine and Capers",https://www.skinnytaste.com/skillet-fish-fillet-with-tomatoes-white-wine-and-capers/,"['2 tsp whipped butter (or 1 1/2 tsp unsalted butter)', '2 cloves crushed garlic', '1/4 cup white wine (whatever you drink)', '1/2 lemon juice of', '1/2 cup marinara sauce (homemade or store bought)', '2 (6 oz each) fish filets skin removed such as Fluke Flounder Halibut etc', '2 tsp capers', 'pinch kosher salt', 'fresh black pepper to taste']",271.0,7.0,42.5,5.0
242,Honey Teriyaki Drumsticks,https://www.skinnytaste.com/honey-teriyaki-drumsticks-skillet-or-instant-pot/,"['1/4 cup low sodium soy sauce (or gluten free)', '3 tbsp rice wine', '2 tbsp honey', '2 cloves garlic minced', '1 teaspoon fresh grated ginger', '1 teaspoon sriracha (optional)', '8 drumsticks (28 oz) skin removed', '1 tbsp sesame seeds', 'chopped scallions']",309.0,22.0,34.5,7.5
243,Sheetpan Italian Chicken and Veggie Dinner,https://www.skinnytaste.com/sheetpan-italian-chicken-and-veggie-dinner/,"['1 teaspoon kosher salt', '1/2 teaspoon onion powder', '1/2 teaspoon dried oregano', '1/2 teaspoon dried basil', '1/4 teaspoon thyme', '1/2 teaspoon sugar (omit for Paleo and Whole 30)', '1/8 teaspoon black pepper', '1 clove crushed garlic', '3 tablespoons olive oil', '2 tablespoons red wine vinegar', 'cooking spray', '8 (4 oz each) boneless skinless chicken thighs trimmed of fat', '1/2 tsp kosher salt', '12 ounces zucchini diced into 1-inch pieces', '3 carrots peeled and diced into 1-inch pieces', '1 red bell pepper cut into 1-inch pieces', '1 yellow bell pepper cut into 1-inch pieces', '1 red onion cut into 1-inch pieces', 'chopped parsley for garnish']",429.0,15.5,46.5,20.0
